transaction_id,product_id,gender,generation,promo_item_yn,product_group,line_item_amount,period,price_evalution
221,16,F,Senior,"N",Whole Bean/Teas,8.95,Morning,Expensive
224,34,F,Middle aged,"N",Beverages,2.45,Morning,Cheap
226,3,M,Senior,"N",Whole Bean/Teas,14.75,Morning,Expensive
227,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
229,2,M,Senior,"N",Whole Bean/Teas,18.0,Morning,Expensive
230,20,F,Young,"N",Whole Bean/Teas,7.6,Morning,Average
232,27,M,Middle aged,"N",Beverages,7.0,Morning,Average
233,32,M,Young,"N",Beverages,6.0,Morning,Average
234,25,M,Senior,"N",Beverages,4.4,Morning,Average
237,46,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
247,84,F,Young,"N",Add-ons,1.6,Evening,Cheap
247,41,F,Young,"N",Beverages,8.5,Evening,Expensive
249,58,F,Young,"N",Beverages,7.0,Evening,Average
250,50,F,Young,"N",Beverages,5.0,Evening,Average
251,15,M,Young,"N",Whole Bean/Teas,9.25,Evening,Expensive
253,36,M,Middle aged,"N",Beverages,7.5,Evening,Average
255,65,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
255,40,F,Middle aged,"N",Beverages,7.5,Evening,Average
262,30,M,Middle aged,"N",Beverages,6.0,Evening,Average
265,79,M,Senior,"N",Food,3.75,Evening,Cheap
266,31,F,Senior,"N",Beverages,2.2,Evening,Cheap
267,27,F,Senior,"N",Beverages,7.0,Evening,Average
268,61,F,Senior,"N",Beverages,9.5,Evening,Expensive
269,35,F,Young,"N",Beverages,6.2,Morning,Average
270,43,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
271,59,M,Senior,"N",Beverages,9.0,Evening,Expensive
279,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
292,23,F,Young,"N",Beverages,2.5,Morning,Cheap
293,47,N,Young,"N",Beverages,3.0,Morning,Cheap
294,73,M,Senior,"N",Food,3.75,Evening,Cheap
301,27,N,Senior,"N",Beverages,7.0,Evening,Average
303,60,M,Middle aged,"N",Beverages,7.5,Evening,Average
306,55,F,Middle aged,"N",Beverages,8.0,Evening,Average
310,70,M,Middle aged,"N",Food,3.25,Evening,Cheap
312,54,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
313,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
314,50,F,Young,"N",Beverages,5.0,Evening,Average
316,52,M,Middle aged,"N",Beverages,5.0,Morning,Average
318,52,F,Young,"N",Beverages,5.0,Evening,Average
320,69,F,Young,"N",Food,3.25,Evening,Cheap
324,63,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
324,37,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
325,79,F,Young,"N",Food,3.75,Evening,Cheap
326,75,F,Middle aged,"N",Food,3.5,Evening,Cheap
330,77,M,Young,"N",Food,3.0,Evening,Cheap
333,32,M,Senior,"N",Beverages,3.0,Evening,Cheap
334,79,N,Senior,"N",Food,3.75,Evening,Cheap
336,38,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
343,35,M,Middle aged,"N",Beverages,6.2,Evening,Average
344,71,M,Middle aged,"N",Food,3.75,Evening,Cheap
344,39,M,Middle aged,"N",Beverages,4.25,Evening,Average
351,34,N,Middle aged,"N",Beverages,2.45,Evening,Cheap
352,44,F,Senior,"N",Beverages,5.0,Morning,Average
360,25,F,Senior,"N",Beverages,4.4,Evening,Average
361,26,F,Senior,"N",Beverages,6.0,Evening,Average
363,46,F,Young,"N",Beverages,2.5,Evening,Cheap
368,73,M,Middle aged,"N",Food,3.75,Morning,Cheap
369,50,M,Middle aged,"N",Beverages,5.0,Morning,Average
371,7,M,Middle aged,"N",Whole Bean/Teas,19.75,Evening,Expensive
373,84,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
373,39,F,Middle aged,"N",Beverages,8.5,Evening,Expensive
375,58,F,Young,"N",Beverages,7.0,Evening,Average
376,50,N,Senior,"N",Beverages,5.0,Evening,Average
377,36,F,Senior,"N",Beverages,7.5,Evening,Average
383,22,F,Middle aged,"N",Beverages,2.0,Evening,Cheap
4,23,F,Senior,"N",Beverages,5.0,Morning,Average
4,75,F,Senior,"N",Food,3.5,Morning,Cheap
10,60,F,Middle aged,"N",Beverages,7.5,Morning,Average
12,34,N,Young,"N",Beverages,2.45,Morning,Cheap
14,51,N,Young,"N",Beverages,6.0,Morning,Average
20,39,N,Middle aged,"N",Beverages,8.5,Morning,Expensive
20,63,N,Middle aged,"N",Add-ons,0.8,Morning,Cheap
21,55,N,Young,"N",Beverages,4.0,Morning,Cheap
23,33,F,Young,"N",Beverages,3.5,Morning,Cheap
26,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
29,49,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
30,55,M,Middle aged,"N",Beverages,4.0,Morning,Cheap
31,40,F,Senior,"N",Beverages,3.75,Morning,Cheap
31,84,F,Senior,"N",Add-ons,1.6,Morning,Cheap
36,76,F,Middle aged,"N",Food,3.5,Morning,Cheap
37,41,F,Middle aged,"N",Beverages,8.5,Morning,Expensive
37,72,F,Middle aged,"N",Food,3.25,Morning,Cheap
38,73,N,Young,"N",Food,3.75,Morning,Cheap
38,19,N,Young,"N",Whole Bean/Teas,6.4,Morning,Average
39,79,N,Young,"N",Food,3.75,Morning,Cheap
40,24,F,Young,"N",Beverages,6.0,Morning,Average
41,38,M,Senior,"N",Beverages,3.75,Morning,Cheap
41,64,M,Senior,"N",Add-ons,2.4,Morning,Cheap
44,55,N,Young,"N",Beverages,4.0,Morning,Cheap
45,23,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
47,64,F,Senior,"N",Add-ons,1.6,Morning,Cheap
49,52,N,Young,"N",Beverages,5.0,Morning,Average
50,77,M,Middle aged,"N",Food,3.0,Morning,Cheap
52,25,M,Senior,"N",Beverages,4.4,Morning,Average
53,40,F,Senior,"N",Beverages,3.75,Morning,Cheap
53,64,F,Senior,"N",Add-ons,2.4,Morning,Cheap
54,33,F,Young,"N",Beverages,7.0,Morning,Average
56,41,N,Middle aged,"N",Beverages,4.25,Morning,Average
56,65,N,Middle aged,"N",Add-ons,0.8,Morning,Cheap
63,31,F,Middle aged,"N",Beverages,2.2,Morning,Cheap
64,43,N,Young,"N",Beverages,6.0,Morning,Average
66,73,N,Young,"N",Food,3.75,Morning,Cheap
72,63,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
77,18,N,Young,"N",Whole Bean/Teas,10.95,Morning,Expensive
79,56,F,Young,"N",Beverages,2.55,Morning,Cheap
83,37,N,Young,"N",Beverages,6.0,Morning,Average
83,64,N,Young,"N",Add-ons,0.8,Morning,Cheap
84,26,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
86,39,M,Senior,"N",Beverages,8.5,Morning,Expensive
86,65,M,Senior,"N",Add-ons,2.4,Morning,Cheap
86,73,M,Senior,"N",Food,3.75,Morning,Cheap
87,28,M,Middle aged,"N",Beverages,2.0,Morning,Cheap
91,34,N,Middle aged,"N",Beverages,4.9,Morning,Average
92,31,M,Senior,"N",Beverages,4.4,Morning,Average
93,64,F,Senior,"N",Add-ons,1.6,Morning,Cheap
93,79,F,Senior,"N",Food,3.75,Morning,Cheap
94,39,N,Young,"N",Beverages,4.25,Morning,Average
94,65,N,Young,"N",Add-ons,2.4,Morning,Cheap
97,65,N,Young,"N",Add-ons,2.4,Morning,Cheap
97,78,N,Young,"N",Food,4.5,Morning,Average
100,48,N,Young,"N",Beverages,2.5,Morning,Cheap
101,40,M,Senior,"N",Beverages,7.5,Morning,Average
101,65,M,Senior,"N",Add-ons,2.4,Morning,Cheap
101,73,M,Senior,"N",Food,3.75,Morning,Cheap
103,32,N,Young,"N",Beverages,3.0,Morning,Cheap
104,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
104,75,N,Middle aged,"N",Food,3.5,Morning,Cheap
113,48,F,Young,"N",Beverages,2.5,Morning,Cheap
114,51,F,Middle aged,"N",Beverages,6.0,Morning,Average
114,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
116,47,N,Middle aged,"N",Beverages,6.0,Morning,Average
117,50,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
117,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
118,44,F,Senior,"N",Beverages,5.0,Morning,Average
118,71,F,Senior,"N",Food,3.75,Morning,Cheap
119,54,F,Senior,"N",Beverages,5.0,Morning,Average
119,70,F,Senior,"N",Food,3.25,Morning,Cheap
120,48,M,Senior,"N",Beverages,5.0,Morning,Average
121,42,F,Middle aged,"N",Beverages,5.0,Morning,Average
121,74,F,Middle aged,"N",Food,3.5,Morning,Cheap
122,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
126,65,M,Middle aged,"N",Add-ons,2.4,Morning,Cheap
129,55,M,Young,"N",Beverages,8.0,Morning,Average
129,78,M,Young,"N",Food,4.5,Morning,Average
129,19,M,Young,"N",Whole Bean/Teas,6.4,Morning,Average
132,26,M,Senior,"N",Beverages,6.0,Morning,Average
133,77,F,Senior,"N",Food,3.0,Morning,Cheap
135,48,M,Middle aged,"N",Beverages,5.0,Morning,Average
136,60,F,Young,"N",Beverages,7.5,Morning,Average
139,30,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
142,51,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
145,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
152,30,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
154,49,N,Young,"N",Beverages,3.0,Morning,Cheap
154,69,N,Young,"N",Food,3.25,Morning,Cheap
155,78,F,Middle aged,"N",Food,4.5,Morning,Average
158,29,F,Senior,"N",Beverages,5.0,Morning,Average
160,79,N,Young,"N",Food,3.75,Morning,Cheap
161,32,N,Young,"N",Beverages,6.0,Morning,Average
163,25,F,Senior,"N",Beverages,2.2,Morning,Cheap
163,79,F,Senior,"N",Food,3.75,Morning,Cheap
164,45,N,Middle aged,"N",Beverages,6.0,Morning,Average
169,45,M,Middle aged,"N",Beverages,6.0,Morning,Average
175,22,N,Young,"N",Beverages,4.0,Morning,Cheap
175,74,N,Young,"N",Food,3.5,Morning,Cheap
177,47,M,Middle aged,"N",Beverages,6.0,Morning,Average
180,22,F,Senior,"N",Beverages,4.0,Morning,Cheap
181,43,N,Middle aged,"N",Beverages,6.0,Morning,Average
182,53,F,Senior,"N",Beverages,3.0,Morning,Cheap
186,15,N,Young,"N",Whole Bean/Teas,9.25,Morning,Expensive
187,42,N,Young,"N",Beverages,2.5,Morning,Cheap
188,52,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
189,36,M,Middle aged,"N",Beverages,7.5,Morning,Average
191,64,F,Senior,"N",Add-ons,1.6,Morning,Cheap
193,45,N,Middle aged,"N",Beverages,6.0,Morning,Average
194,8,F,Middle aged,"N",Whole Bean/Teas,45.0,Morning,Expensive
196,51,M,Young,"N",Beverages,6.0,Morning,Average
214,59,F,Senior,"N",Beverages,9.0,Morning,Expensive
215,29,F,Middle aged,"N",Beverages,5.0,Morning,Average
216,55,M,Middle aged,"N",Beverages,8.0,Morning,Average
216,75,M,Middle aged,"N",Food,3.5,Morning,Cheap
218,34,N,Middle aged,"N",Beverages,2.45,Morning,Cheap
220,59,M,Senior,"N",Beverages,4.5,Morning,Average
225,60,M,Young,"N",Beverages,7.5,Morning,Average
226,39,F,Senior,"N",Beverages,8.5,Morning,Expensive
226,64,F,Senior,"N",Add-ons,0.8,Morning,Cheap
227,46,F,Young,"N",Beverages,5.0,Morning,Average
232,40,F,Middle aged,"N",Beverages,3.75,Morning,Cheap
236,35,F,Middle aged,"N",Beverages,3.1,Morning,Cheap
236,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
237,61,F,Young,"N",Beverages,4.75,Morning,Average
238,42,F,Senior,"N",Beverages,5.0,Morning,Average
240,65,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
241,41,N,Middle aged,"N",Beverages,4.25,Morning,Average
246,43,F,Middle aged,"N",Beverages,6.0,Morning,Average
249,42,N,Young,"N",Beverages,5.0,Morning,Average
250,28,F,Young,"N",Beverages,4.0,Morning,Cheap
255,26,F,Young,"N",Beverages,3.0,Morning,Cheap
255,75,F,Young,"N",Food,3.5,Morning,Cheap
256,49,F,Senior,"N",Beverages,6.0,Morning,Average
256,76,F,Senior,"N",Food,3.5,Morning,Cheap
257,54,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
258,31,M,Senior,"N",Beverages,4.4,Morning,Average
259,37,N,Young,"N",Beverages,3.0,Morning,Cheap
260,54,F,Middle aged,"N",Beverages,5.0,Morning,Average
264,39,N,Middle aged,"N",Beverages,4.25,Morning,Average
265,54,F,Young,"N",Beverages,2.5,Morning,Cheap
268,22,F,Middle aged,"N",Beverages,2.0,Morning,Cheap
269,59,F,Senior,"N",Beverages,9.0,Morning,Expensive
270,52,M,Senior,"N",Beverages,5.0,Morning,Average
271,76,N,Middle aged,"N",Food,3.5,Morning,Cheap
272,69,M,Senior,"N",Food,3.25,Morning,Cheap
274,24,N,Young,"N",Beverages,6.0,Morning,Average
274,70,N,Young,"N",Food,3.25,Morning,Cheap
276,57,N,Young,"N",Beverages,6.2,Morning,Average
276,78,N,Young,"N",Food,4.5,Morning,Average
282,32,N,Young,"N",Beverages,3.0,Evening,Cheap
284,42,N,Young,"N",Beverages,5.0,Evening,Average
287,22,F,Senior,"N",Beverages,4.0,Evening,Cheap
287,70,F,Senior,"N",Food,3.25,Evening,Cheap
290,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
290,65,F,Middle aged,"N",Add-ons,1.6,Evening,Cheap
290,72,F,Middle aged,"N",Food,3.25,Evening,Cheap
290,3,F,Middle aged,"N",Whole Bean/Teas,14.75,Evening,Expensive
291,79,N,Middle aged,"N",Food,3.75,Evening,Cheap
294,30,N,Young,"N",Beverages,3.0,Evening,Cheap
295,49,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
297,46,F,Young,"N",Beverages,5.0,Evening,Average
303,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
303,72,M,Middle aged,"N",Food,3.25,Evening,Cheap
305,48,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
306,13,N,Middle aged,"N",Whole Bean/Teas,8.95,Evening,Expensive
310,33,F,Middle aged,"N",Beverages,3.5,Evening,Cheap
311,35,N,Middle aged,"N",Beverages,6.2,Evening,Average
312,32,N,Young,"N",Beverages,3.0,Evening,Cheap
313,27,N,Young,"N",Beverages,7.0,Evening,Average
314,47,N,Middle aged,"N",Beverages,6.0,Evening,Average
315,51,F,Senior,"N",Beverages,3.0,Evening,Cheap
316,58,M,Middle aged,"N",Beverages,3.5,Evening,Cheap
316,8,M,Middle aged,"N",Whole Bean/Teas,45.0,Evening,Expensive
318,55,F,Middle aged,"N",Beverages,8.0,Evening,Average
321,32,M,Senior,"N",Beverages,6.0,Evening,Average
322,61,F,Middle aged,"N",Beverages,9.5,Evening,Expensive
323,29,M,Senior,"N",Beverages,5.0,Evening,Average
324,56,F,Middle aged,"N",Beverages,5.1,Evening,Average
324,9,F,Middle aged,"N",Whole Bean/Teas,22.5,Evening,Expensive
328,42,F,Senior,"N",Beverages,2.5,Evening,Cheap
330,32,M,Young,"N",Beverages,6.0,Evening,Average
331,51,F,Senior,"N",Beverages,6.0,Evening,Average
332,28,F,Senior,"N",Beverages,2.0,Morning,Cheap
335,25,N,Middle aged,"N",Beverages,2.2,Evening,Cheap
336,23,M,Young,"N",Beverages,2.5,Evening,Cheap
338,27,N,Young,"N",Beverages,7.0,Evening,Average
339,43,M,Middle aged,"N",Beverages,6.0,Evening,Average
339,71,M,Middle aged,"N",Food,3.75,Evening,Cheap
340,49,F,Middle aged,"N",Beverages,6.0,Evening,Average
341,60,N,Middle aged,"N",Beverages,3.75,Evening,Cheap
344,50,M,Senior,"N",Beverages,2.5,Evening,Cheap
346,22,M,Young,"N",Beverages,2.0,Evening,Cheap
348,38,F,Young,"N",Beverages,3.75,Evening,Cheap
348,63,F,Young,"N",Add-ons,0.8,Evening,Cheap
351,60,M,Middle aged,"N",Beverages,7.5,Evening,Average
351,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
352,60,M,Middle aged,"N",Beverages,7.5,Evening,Average
352,69,M,Middle aged,"N",Food,3.25,Evening,Cheap
353,25,N,Young,"N",Beverages,2.2,Evening,Cheap
362,26,M,Young,"N",Beverages,6.0,Morning,Average
363,69,F,Senior,"N",Food,3.25,Evening,Cheap
365,34,M,Young,"N",Beverages,4.9,Evening,Average
366,48,F,Young,"N",Beverages,5.0,Evening,Average
366,70,F,Young,"N",Food,3.25,Evening,Cheap
367,73,F,Middle aged,"N",Food,3.75,Evening,Cheap
368,71,N,Young,"N",Food,3.75,Morning,Cheap
369,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
372,26,M,Young,"N",Beverages,3.0,Evening,Cheap
373,42,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
374,28,F,Young,"N",Beverages,4.0,Evening,Cheap
376,38,F,Middle aged,"N",Beverages,7.5,Evening,Average
376,84,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
379,52,F,Young,"N",Beverages,5.0,Evening,Average
379,76,F,Young,"N",Food,3.5,Evening,Cheap
379,18,F,Young,"N",Whole Bean/Teas,10.95,Evening,Expensive
380,41,M,Young,"N",Beverages,8.5,Evening,Expensive
380,63,M,Young,"N",Add-ons,1.6,Evening,Cheap
383,79,F,Young,"N",Food,3.75,Evening,Cheap
387,46,N,Young,"N",Beverages,2.5,Evening,Cheap
388,28,N,Middle aged,"N",Beverages,4.0,Evening,Cheap
389,76,F,Senior,"N",Food,3.5,Evening,Cheap
390,41,F,Senior,"N",Beverages,4.25,Evening,Average
390,65,F,Senior,"N",Add-ons,0.8,Evening,Cheap
391,34,M,Senior,"N",Beverages,2.45,Evening,Cheap
395,37,N,Young,"N",Beverages,6.0,Morning,Average
395,64,N,Young,"N",Add-ons,1.6,Morning,Cheap
399,35,F,Young,"N",Beverages,3.1,Evening,Cheap
401,31,N,Middle aged,"N",Beverages,4.4,Evening,Average
403,42,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
404,75,N,Young,"N",Food,3.5,Evening,Cheap
405,43,N,Young,"N",Beverages,3.0,Evening,Cheap
405,77,N,Young,"N",Food,3.0,Evening,Cheap
407,35,N,Young,"N",Beverages,6.2,Evening,Average
412,64,N,Middle aged,"N",Add-ons,1.6,Evening,Cheap
419,32,F,Senior,"N",Beverages,6.0,Evening,Average
420,47,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
421,35,N,Young,"N",Beverages,6.2,Evening,Average
424,55,F,Middle aged,"N",Beverages,4.0,Evening,Cheap
425,45,M,Young,"N",Beverages,6.0,Morning,Average
426,37,N,Young,"N",Beverages,6.0,Morning,Average
426,65,N,Young,"N",Add-ons,1.6,Morning,Cheap
427,46,M,Middle aged,"N",Beverages,5.0,Evening,Average
432,60,F,Senior,"N",Beverages,3.75,Morning,Cheap
435,39,N,Young,"N",Beverages,8.5,Evening,Expensive
435,63,N,Young,"N",Add-ons,2.4,Evening,Cheap
437,42,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
439,48,F,Senior,"N",Beverages,5.0,Morning,Average
439,72,F,Senior,"N",Food,3.25,Morning,Cheap
440,33,F,Senior,"N",Beverages,7.0,Evening,Average
441,53,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
441,76,F,Middle aged,"N",Food,3.5,Evening,Cheap
443,26,N,Young,"N",Beverages,3.0,Evening,Cheap
444,45,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
445,26,M,Young,"N",Beverages,3.0,Evening,Cheap
446,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
447,46,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
450,48,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
452,60,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2,47,F,Senior,"N",Beverages,6.0,Morning,Average
3,57,M,Middle aged,"N",Beverages,3.1,Morning,Cheap
3,8,M,Middle aged,"N",Whole Bean/Teas,45.0,Morning,Expensive
4,87,F,Middle aged,"N",Beverages,6.0,Morning,Average
5,56,F,Middle aged,"N",Beverages,5.1,Morning,Average
7,37,F,Middle aged,"N",Beverages,6.0,Morning,Average
12,48,M,Senior,"N",Beverages,2.5,Morning,Cheap
15,59,F,Middle aged,"N",Beverages,9.0,Morning,Expensive
17,46,M,Senior,"N",Beverages,2.5,Morning,Cheap
20,54,N,Young,"N",Beverages,2.5,Morning,Cheap
24,47,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
26,58,N,Young,"N",Beverages,7.0,Morning,Average
29,48,N,Young,"N",Beverages,2.5,Morning,Cheap
37,43,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
38,54,F,Senior,"N",Beverages,5.0,Morning,Average
39,40,F,Senior,"N",Beverages,7.5,Morning,Average
40,57,F,Middle aged,"N",Beverages,6.2,Morning,Average
41,58,F,Young,"N",Beverages,3.5,Morning,Cheap
43,59,N,Young,"N",Beverages,9.0,Morning,Expensive
48,31,N,Young,"N",Beverages,4.4,Morning,Average
50,23,M,Middle aged,"N",Beverages,5.0,Morning,Average
58,23,N,Young,"N",Beverages,5.0,Morning,Average
66,75,M,Middle aged,"N",Food,3.5,Morning,Cheap
74,36,F,Middle aged,"N",Beverages,3.75,Morning,Cheap
78,31,M,Senior,"N",Beverages,4.4,Morning,Average
82,42,F,Middle aged,"N",Beverages,5.0,Morning,Average
82,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
84,43,F,Middle aged,"N",Beverages,6.0,Morning,Average
87,63,F,Senior,"N",Add-ons,0.8,Morning,Cheap
88,23,F,Senior,"N",Beverages,5.0,Morning,Average
90,45,M,Young,"N",Beverages,3.0,Morning,Cheap
91,87,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
91,72,M,Middle aged,"N",Food,3.25,Morning,Cheap
99,57,N,Young,"N",Beverages,6.2,Morning,Average
101,17,M,Young,"N",Whole Bean/Teas,9.5,Morning,Expensive
104,54,F,Young,"N",Beverages,5.0,Morning,Average
105,78,M,Senior,"N",Food,4.5,Morning,Average
109,58,M,Senior,"N",Beverages,3.5,Morning,Cheap
113,61,N,Young,"N",Beverages,4.75,Morning,Average
120,38,F,Young,"N",Beverages,7.5,Morning,Average
125,31,M,Senior,"N",Beverages,2.2,Morning,Cheap
126,51,F,Middle aged,"N",Beverages,6.0,Morning,Average
131,54,F,Young,"N",Beverages,5.0,Morning,Average
132,29,F,Middle aged,"N",Beverages,5.0,Morning,Average
154,17,N,Young,"N",Whole Bean/Teas,9.5,Morning,Expensive
155,33,N,Young,"N",Beverages,7.0,Morning,Average
157,38,F,Middle aged,"N",Beverages,7.5,Morning,Average
157,84,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
159,76,M,Young,"N",Food,3.5,Morning,Cheap
160,43,F,Young,"N",Beverages,3.0,Morning,Cheap
168,52,F,Senior,"N",Beverages,5.0,Morning,Average
169,59,F,Middle aged,"N",Beverages,9.0,Morning,Expensive
169,69,F,Middle aged,"N",Food,3.25,Morning,Cheap
169,6,F,Middle aged,"N",Whole Bean/Teas,21.0,Morning,Expensive
175,61,F,Young,"N",Beverages,4.75,Morning,Average
176,74,M,Middle aged,"N",Food,3.5,Morning,Cheap
177,40,N,Young,"N",Beverages,3.75,Morning,Cheap
178,49,M,Senior,"N",Beverages,3.0,Morning,Cheap
179,39,F,Middle aged,"N",Beverages,4.25,Morning,Average
179,64,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
180,84,F,Senior,"N",Add-ons,0.8,Morning,Cheap
181,38,N,Young,"N",Beverages,3.75,Morning,Cheap
181,64,N,Young,"N",Add-ons,1.6,Morning,Cheap
186,75,M,Middle aged,"N",Food,3.5,Morning,Cheap
195,42,M,Senior,"N",Beverages,5.0,Morning,Average
223,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
224,51,M,Senior,"N",Beverages,6.0,Morning,Average
226,31,F,Middle aged,"N",Beverages,4.4,Morning,Average
228,36,M,Middle aged,"N",Beverages,3.75,Morning,Cheap
247,48,M,Young,"N",Beverages,5.0,Morning,Average
247,5,M,Young,"N",Whole Bean/Teas,15.0,Morning,Expensive
250,54,N,Young,"N",Beverages,2.5,Morning,Cheap
253,29,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
254,48,F,Senior,"N",Beverages,5.0,Morning,Average
255,51,N,Young,"N",Beverages,6.0,Morning,Average
255,69,N,Young,"N",Food,3.25,Morning,Cheap
259,44,F,Young,"N",Beverages,2.5,Morning,Cheap
260,40,F,Senior,"N",Beverages,3.75,Morning,Cheap
260,84,F,Senior,"N",Add-ons,0.8,Morning,Cheap
265,64,N,Young,"N",Add-ons,1.6,Morning,Cheap
269,41,F,Young,"N",Beverages,4.25,Morning,Average
269,84,F,Young,"N",Add-ons,1.6,Morning,Cheap
271,50,M,Young,"N",Beverages,5.0,Morning,Average
274,37,M,Senior,"N",Beverages,6.0,Morning,Average
276,69,F,Young,"N",Food,3.25,Morning,Cheap
278,56,M,Middle aged,"N",Beverages,5.1,Morning,Average
279,54,M,Young,"N",Beverages,2.5,Morning,Cheap
280,38,M,Middle aged,"N",Beverages,7.5,Morning,Average
284,33,M,Senior,"N",Beverages,7.0,Morning,Average
291,58,M,Senior,"N",Beverages,7.0,Evening,Average
